id_video,conf5,conf10,conf15,conf20,conf25,conf30
114,137,128,162,110,99,110
115,1,116,139,11,33,122
116,117,33,147,77,117,66
117,188,116,11,135,110,88
118,55,110,55,0,0,125
119,164,116,99,110,117,99
120,0,176,115,116,33,0
121,147,117,125,11,66,99
122,160,186,117,122,44,116
123,186,99,147,135,22,66
124,34,11,0,99,115,186
125,66,55,126,122,99,116
126,161,117,88,132,77,117
127,88,116,126,125,66,122
128,114,111,116,33,125,117
129,186,88,136,117,11,117
130,116,176,136,122,11,117
131,157,147,33,77,0,110
132,181,33,117,127,99,99
133,153,127,117,99,110,110
134,148,0,126,110,110,117
135,121,161,99,33,117,55
136,165,128,117,55,116,117
137,126,155,55,55,44,33
138,148,139,33,110,55,99
139,126,176,66,55,11,99
140,99,124,99,124,99,88
141,183,88,33,111,125,110
142,137,124,110,110,99,44
143,126,88,139,66,116,117
144,135,115,115,147,122,117
145,111,22,163,99,44,117
146,57,110,117,133,110,124
147,146,146,128,117,147,110
148,88,6,147,124,115,66
149,140,144,126,188,88,116
150,7,116,110,77,117,44
151,122,146,124,124,99,124
152,135,99,110,117,124,44
153,163,132,111,135,77,110
154,148,155,186,124,11,115
155,148,168,116,110,110,110
156,77,117,88,88,126,99
157,117,33,88,99,99,88
158,147,153,153,124,22,110
159,122,55,66,0,116,110
160,33,146,117,116,110,117
161,114,77,22,117,33,44
162,115,0,44,99,55,44
163,172,138,110,116,115,77
164,77,146,116,33,115,110
165,120,116,77,125,110,88
166,116,115,44,66,66,116
167,114,160,115,44,117,110
168,186,138,110,99,55,99
169,37,77,155,44,117,55
170,162,116,110,55,125,44
171,34,155,157,116,99,0
172,55,0,116,66,146,88
173,57,155,99,77,66,66
174,139,88,136,115,55,124
175,133,125,110,55,117,117
176,117,125,88,77,125,117
177,175,117,116,133,88,117
178,99,88,88,99,77,116
179,77,147,126,161,117,44
180,111,11,126,99,125,44
181,77,36,110,88,117,114
182,155,130,33,55,125,117
183,115,147,110,99,99,44
184,114,146,139,99,147,99
185,122,129,115,110,110,77
186,147,129,88,99,110,117
187,44,88,126,110,176,110
188,88,33,125,55,162,44
189,157,126,160,33,99,110
190,141,176,77,131,66,186
191,55,44,33,116,33,99
192,123,0,146,88,114,33
193,55,128,88,117,117,117
194,116,99,110,147,99,55
195,138,116,116,110,186,99
196,125,114,135,110,66,110
197,126,130,88,120,99,117
198,153,88,33,116,117,110
199,66,126,66,115,124,110
200,168,125,33,117,33,88
201,159,88,44,110,99,116
202,146,11,115,133,66,117
203,133,117,135,66,22,11
204,190,55,77,117,117,33
205,126,77,77,124,110,55
206,22,135,188,33,146,33
207,44,116,110,88,147,77
208,137,99,163,111,11,116
209,55,117,88,162,111,115
210,186,77,127,77,77,44
211,136,44,44,99,66,124
212,55,33,115,124,110,99
213,117,188,154,117,146,110
214,0,146,11,11,44,110
215,126,126,135,147,124,44
216,157,116,33,115,22,127
217,139,146,77,66,110,99
218,44,117,114,117,22,66
219,146,125,0,99,44,125
220,33,33,88,162,22,0
221,127,55,116,99,66,44
222,33,125,22,99,116,55
223,125,146,120,115,113,44
224,187,88,133,111,55,99
225,124,125,110,116,146,11
226,121,55,99,99,124,99
227,117,125,99,110,88,110
228,162,33,66,133,125,33
229,110,153,116,55,125,99
230,153,66,77,110,55,88
231,138,116,135,111,125,44
232,162,130,44,117,22,99
233,126,132,148,110,88,33
234,172,33,117,121,124,124
235,110,176,117,110,110,110
236,77,162,124,99,124,116
237,99,146,117,33,124,99
238,135,55,77,124,117,33
239,172,99,117,66,0,124
240,186,126,33,99,117,99
241,34,117,146,33,116,77
242,123,116,88,55,117,116
243,153,11,117,99,110,117
244,158,116,55,110,110,117
245,124,142,146,117,125,125
246,110,126,88,125,115,44
247,164,136,22,125,55,116
248,127,162,116,44,66,125
249,124,33,111,44,110,44
250,155,161,33,125,33,110
251,149,55,66,33,116,66
252,128,131,99,99,117,124
253,147,146,146,135,116,77
254,11,115,114,55,117,114
255,117,129,121,33,33,117
256,55,126,0,22,124,116
257,123,133,176,117,116,33
258,117,155,33,114,88,99
259,155,162,124,22,115,115
260,59,147,133,88,117,116
261,55,111,55,110,116,44
262,125,0,116,116,135,110
263,114,116,66,11,125,110
264,114,110,110,125,99,117
265,158,33,11,44,125,99
266,66,117,66,127,117,88
267,164,117,66,116,44,110
268,176,113,125,117,124,115
269,199,115,99,117,146,116
270,165,111,110,125,66,22
271,155,44,110,117,33,44
272,111,163,136,125,116,116
273,117,126,44,33,44,44
274,120,88,125,110,110,99
275,49,114,128,66,110,66
276,22,0,33,110,116,55
277,136,176,66,147,116,88
278,55,116,44,55,110,99
279,88,77,33,126,117,22
280,133,44,11,116,147,55
281,172,162,135,140,117,99
282,122,55,160,135,117,110
283,125,122,117,116,127,110
284,135,130,116,127,125,88
285,99,88,44,55,124,116
286,117,162,44,125,122,99
287,115,114,77,117,66,66
288,188,163,135,110,99,117
289,111,186,88,124,124,44
290,172,117,117,99,88,66
291,176,116,160,55,147,110
292,110,99,44,125,33,115
293,172,124,66,188,44,110
294,110,77,127,115,99,110
295,146,32,122,110,44,44
296,160,29,44,33,125,99
297,110,116,110,33,126,117
298,58,33,44,110,99,110
299,77,176,55,110,125,122
300,22,126,115,33,111,44
301,133,133,99,186,11,55
302,139,162,129,110,135,88
303,155,161,110,115,99,33
304,136,111,33,44,77,0
305,55,22,0,11,117,99
306,131,114,125,11,99,117
307,149,139,44,110,33,117
308,33,88,110,99,147,44
309,155,140,55,117,117,0
310,121,22,126,115,122,110
311,135,111,125,125,117,125
312,126,139,33,110,117,44
313,157,88,117,88,11,99
314,124,172,99,66,11,127
315,117,146,33,99,33,44
316,60,114,44,125,99,33
317,33,162,33,110,99,116
318,165,11,99,88,88,117
319,111,163,77,114,55,110
320,125,117,162,122,117,99
321,159,160,147,88,33,110
322,128,110,116,115,55,124
323,125,163,55,99,133,115
324,164,172,33,66,99,122
325,163,110,132,33,55,99
326,187,66,117,66,0,110
327,154,126,110,117,122,110
328,137,116,140,11,122,115
329,160,49,117,99,88,135
330,126,162,160,133,125,99
331,66,126,115,115,186,66
332,125,117,114,66,55,55
333,66,0,144,33,55,66
334,55,33,6,110,99,162
335,110,128,114,66,33,115
336,128,11,146,117,55,116
337,163,153,117,88,124,115
338,117,88,125,117,127,33
339,133,88,66,110,88,122
340,155,36,11,116,162,44
341,132,88,125,133,116,66
342,116,88,117,99,110,110
343,182,139,44,22,55,117
344,116,163,44,88,44,124
345,162,162,133,44,110,55
346,133,11,11,125,186,110
