id_video,conf5,conf10,conf15,conf20,conf25,conf30
253,121,115,110,113,55,55
254,1,113,139,137,124,44
255,143,66,117,143,125,137
256,136,126,121,117,44,0
257,0,33,147,114,113,125
258,197,24,113,0,124,77
259,117,126,121,55,0,66
260,133,122,125,143,121,113
261,177,137,0,114,113,143
262,182,138,150,125,0,0
263,183,66,55,137,113,117
264,164,119,143,55,44,0
265,26,84,124,55,143,113
266,115,33,99,113,55,44
267,66,115,114,125,117,124
268,135,0,137,137,115,113
269,138,21,125,117,113,113
270,137,114,125,114,0,55
271,26,77,77,113,114,44
272,99,110,110,33,0,33
273,77,137,66,137,0,113
274,115,122,66,113,121,0
275,116,138,113,33,55,121
276,40,121,55,55,55,55
277,23,25,84,117,119,44
278,197,114,33,115,113,77
279,139,146,138,67,33,113
280,11,125,117,110,121,0
281,55,113,143,55,33,139
282,147,117,33,117,113,113
283,174,129,55,117,33,33
284,155,0,116,44,113,114
285,1,83,110,125,114,114
286,44,125,114,66,33,113
287,184,113,125,121,110,110
288,117,139,143,77,117,124
289,148,122,122,117,114,126
290,33,0,33,117,25,143
291,174,153,139,113,33,113
292,124,148,33,113,137,113
293,77,84,144,33,114,121
294,139,11,110,119,0,113
295,77,55,116,55,147,113
296,161,55,117,44,143,113
297,110,137,115,33,67,55
298,115,113,143,84,113,114
299,121,148,66,124,113,113
300,77,33,150,0,121,0
301,176,125,0,133,0,114
302,33,143,0,0,66,113
303,55,110,125,124,119,0
304,197,110,121,55,113,66
305,20,139,119,147,113,113
306,33,20,123,143,33,55
307,88,33,66,121,114,55
308,197,140,0,55,148,113
309,157,153,124,117,114,0
310,44,33,138,121,114,44
311,155,55,124,122,77,0
312,0,33,117,138,44,113
313,26,110,115,117,33,55
314,2,121,113,66,77,113
315,0,148,113,110,113,66
316,124,55,33,125,77,113
317,66,117,0,77,121,143
318,110,55,66,88,122,77
319,84,139,154,121,143,114
320,33,0,44,55,117,114
321,183,143,0,55,116,55
322,115,148,55,137,0,114
323,117,150,55,121,55,0
324,80,55,117,44,55,0
325,129,66,0,141,0,114
326,114,121,125,122,0,66
327,2,148,99,55,117,33
328,25,113,80,0,114,113
329,150,113,33,33,137,77
330,113,117,44,119,77,139
331,80,0,114,114,113,55
332,137,137,66,44,114,138
333,66,164,0,113,44,0
334,88,144,116,77,33,114
335,196,55,33,55,33,113
336,147,175,113,114,143,0
337,181,113,33,113,110,44
338,0,137,25,114,121,0
339,161,44,116,138,116,121
340,163,127,117,116,0,113
341,2,83,33,124,113,113
342,126,66,84,55,138,77
343,147,121,33,113,117,114
344,126,113,55,0,138,114
345,2,117,121,125,113,113
346,169,143,114,143,113,113
