id_video,conf5,conf10,conf15,conf20,conf25,conf30
109,3,0,9,138,138,141
110,47,62,0,0,0,48
111,0,3,27,20,14,25
112,2,138,2,138,137,142
113,20,0,0,80,0,0
114,143,119,6,113,29,138
115,17,39,3,143,11,0
116,32,0,0,33,0,0
117,0,0,0,0,116,0
118,0,123,0,0,0,0
119,4,109,121,0,0,22
120,0,0,0,0,0,88
121,0,41,113,0,126,137
122,2,0,0,80,0,137
123,0,0,113,82,0,38
124,0,55,0,8,114,0
125,6,0,0,84,32,137
126,1,32,22,0,143,7
127,0,6,2,83,1,1
128,0,0,0,139,0,0
129,0,0,2,0,77,0
130,0,0,46,22,46,38
131,123,0,111,0,11,64
132,1,4,1,0,33,34
133,1,0,0,0,0,80
134,0,0,11,0,114,22
135,3,120,0,113,0,0
136,0,0,126,0,80,0
137,4,0,0,20,121,31
138,6,0,7,113,99,143
139,141,141,20,143,123,48
140,22,0,114,38,0,111
141,4,139,0,47,0,39
142,99,1,0,11,16,147
143,6,0,16,0,0,39
144,0,1,40,33,113,111
145,2,6,11,46,38,0
146,0,4,0,84,44,126
147,0,84,11,145,83,48
148,4,0,52,0,119,0
149,0,0,83,51,39,0
150,0,111,0,0,139,0
151,25,0,38,0,0,0
152,164,0,0,0,0,22
153,0,0,110,121,113,0
154,17,13,114,0,0,11
155,0,66,0,0,139,113
156,0,0,0,0,111,124
157,1,136,136,113,33,114
158,0,48,73,48,62,64
159,0,0,0,0,0,128
160,0,0,41,120,46,48
161,2,0,114,0,66,113
162,55,0,137,139,138,138
163,4,7,0,55,3,143
164,0,8,3,0,121,122
165,0,0,0,6,0,0
166,2,0,0,119,0,30
167,0,0,0,114,77,0
168,4,4,0,11,17,0
169,0,0,2,0,123,153
170,1,0,0,33,113,0
171,0,130,138,33,139,113
172,34,130,196,83,1,138
173,39,9,9,0,0,164
174,0,0,3,114,0,0
175,0,72,3,121,88,0
176,0,1,110,116,0,0
177,2,128,83,121,0,20
178,0,8,1,22,62,84
179,0,0,7,0,8,38
180,11,3,0,11,46,120
181,0,0,0,0,8,46
182,0,0,116,83,25,11
183,0,0,11,84,32,55
184,119,0,0,48,0,0
185,0,0,66,82,0,0
186,0,2,0,0,0,77
187,0,4,0,99,66,7
188,123,0,22,113,0,0
189,0,0,11,47,25,0
190,0,111,88,0,0,55
191,0,0,0,2,0,83
192,0,0,0,0,0,0
193,2,0,110,111,8,111
194,88,0,1,0,0,0
195,3,174,77,0,123,12
196,0,0,0,0,0,84
197,0,0,0,80,44,121
198,0,52,47,143,0,153
199,1,0,113,0,118,0
200,1,0,0,123,0,0
201,137,61,0,126,41,84
202,0,0,70,177,55,2
203,55,1,110,38,15,4
204,8,15,0,137,22,0
205,1,0,25,0,83,141
206,0,62,6,0,153,0
207,51,0,0,53,117,84
208,0,0,6,55,83,83
209,0,139,84,123,48,84
210,0,5,5,0,71,154
211,1,12,0,20,0,10
212,1,1,0,0,11,0
213,0,2,0,0,0,33
214,0,0,1,0,44,11
215,0,37,0,0,0,0
216,0,0,0,0,0,138
217,1,0,0,0,88,0
218,1,158,67,117,113,111
219,0,1,88,0,6,0
220,0,113,0,10,126,45
221,0,0,0,1,0,0
222,0,46,118,138,0,116
223,0,0,113,121,138,0
224,0,0,122,0,0,99
225,1,110,138,0,0,0
226,0,84,0,0,55,0
227,5,8,0,0,143,99
228,34,0,0,0,0,0
229,0,44,0,0,0,0
230,111,0,33,137,0,128
231,0,0,6,0,0,6
232,0,0,44,0,138,0
233,0,137,0,0,0,113
234,1,0,74,18,83,83
235,41,0,47,7,39,38
236,0,9,0,84,46,48
237,38,1,2,46,38,0
238,0,0,7,138,0,0
239,138,25,83,64,0,46
240,152,138,113,77,0,88
241,6,1,99,0,139,0
242,0,38,0,88,2,0
243,13,0,0,46,46,114
244,1,177,11,65,39,143
245,121,74,20,119,84,11
246,1,0,4,3,38,39
247,32,0,139,11,0,139
248,0,0,0,33,0,0
249,4,0,118,0,0,124
250,0,0,55,0,0,0
251,0,137,113,0,34,33
252,0,6,0,110,0,0
253,0,99,143,0,0,11
254,0,0,123,0,113,0
255,1,83,0,0,0,113
256,14,111,0,0,0,0
257,111,84,0,33,113,138
258,0,44,0,8,44,113
259,0,3,80,1,141,0
260,0,88,0,0,84,88
261,5,88,0,11,116,0
262,0,0,113,11,4,123
263,0,11,110,126,0,88
264,12,0,0,88,0,0
265,186,187,0,116,67,0
266,2,37,25,0,88,11
267,0,11,0,40,66,0
268,147,55,127,0,117,88
269,2,111,0,139,0,0
270,24,38,0,113,113,0
271,0,0,39,0,0,0
272,0,84,0,0,110,0
273,0,0,124,0,22,113
274,160,80,0,0,44,0
275,5,0,0,0,11,0
276,0,0,5,0,114,0
277,0,0,0,131,110,114
278,20,0,13,0,66,114
279,0,0,0,148,0,0
280,0,111,6,55,0,0
281,0,11,137,0,0,77
282,0,121,0,0,0,114
283,1,0,0,0,55,0
284,0,0,0,130,55,143
285,0,11,0,0,137,0
286,0,17,0,22,0,40
287,22,0,0,0,0,0
288,0,3,3,0,0,113
289,161,0,22,0,0,113
290,13,66,1,0,0,0
291,62,0,0,0,0,0
292,0,0,113,12,0,44
293,0,0,0,117,117,139
294,0,36,12,33,0,0
295,123,113,0,0,0,0
296,3,84,83,0,83,84
297,4,0,0,2,113,114
298,0,0,44,0,0,66
299,1,1,0,0,14,0
300,1,1,0,130,150,0
301,0,120,11,138,137,124
302,0,142,0,0,0,11
303,142,34,70,148,153,84
304,34,14,12,3,143,143
305,0,123,77,77,80,1
306,0,158,1,1,143,20
307,1,113,123,77,119,1
308,0,1,113,0,20,25
309,0,11,0,0,113,33
310,0,0,0,0,11,0
311,0,22,139,0,111,137
312,0,0,75,83,113,113
313,0,23,143,0,113,25
314,2,84,123,53,0,196
315,5,55,0,0,0,0
316,154,0,135,11,0,0
317,0,0,0,113,0,0
318,0,0,0,0,0,0
319,0,0,0,0,66,0
320,0,0,6,138,135,121
321,6,0,2,0,0,0
322,0,33,44,115,137,0
323,0,164,0,0,0,44
324,0,11,11,0,113,22
325,0,1,0,121,11,114
326,0,27,0,0,77,11
327,0,1,51,183,21,23
328,1,1,77,0,0,110
329,1,137,111,0,143,117
330,0,83,83,83,84,84
331,196,8,2,111,157,137
332,46,0,138,38,11,138
333,8,0,34,46,0,44
334,0,1,11,70,77,126
335,0,119,0,11,113,0
336,1,143,1,11,0,121
337,0,83,0,0,141,64
338,0,0,0,25,0,55
339,1,0,0,0,117,25
340,0,3,0,0,73,114
341,0,0,196,113,66,88
342,1,0,34,120,110,0
343,0,0,1,55,110,138
344,0,110,0,0,0,0
345,0,0,11,119,0,110
346,134,0,39,11,119,15
