id_video,conf5,conf10,conf15,conf20,conf25,conf30
93,84,101,102,101,173,159
94,168,13,62,169,170,123
95,105,91,96,134,195,100
96,29,74,91,170,169,170
97,67,177,177,91,173,173
98,13,90,169,93,165,169
99,159,93,15,168,170,170
100,170,97,169,170,159,123
101,200,15,168,85,91,170
102,108,169,91,172,195,107
103,64,85,93,91,168,195
104,177,168,169,195,91,91
105,105,85,169,85,170,169
106,74,85,159,91,165,91
107,139,62,107,177,196,85
108,91,91,101,189,123,170
109,17,25,102,105,159,91
110,189,85,177,169,165,169
111,91,200,15,93,170,170
112,94,20,165,100,172,196
113,94,91,177,108,159,168
114,95,105,169,100,196,168
115,137,62,169,168,172,134
116,105,85,197,200,170,91
117,85,85,134,170,168,168
118,57,134,177,123,168,177
119,173,177,109,85,93,169
120,197,172,169,96,109,91
121,107,91,159,85,169,173
122,96,15,170,172,195,91
123,197,170,197,159,165,168
124,25,91,169,165,96,170
125,94,168,165,94,93,91
126,96,96,85,165,169,109
127,15,101,85,62,169,170
128,64,134,91,94,170,165
129,153,169,170,101,123,165
130,67,192,85,169,85,165
131,75,102,172,172,170,91
132,64,165,107,94,85,197
133,26,14,170,159,170,197
134,166,14,94,189,169,166
135,91,108,17,168,91,169
136,158,85,83,107,170,159
137,109,168,102,169,170,168
138,166,91,107,159,91,177
139,84,170,197,109,173,168
140,94,109,134,85,170,172
141,93,96,94,91,93,168
142,83,94,107,173,159,168
143,1,50,91,85,168,91
144,85,25,189,195,172,196
145,91,173,189,189,196,169
146,15,97,91,107,123,91
147,26,105,18,93,165,195
148,193,100,196,91,170,170
149,172,168,172,159,169,91
150,21,96,67,107,170,159
151,85,50,105,197,169,159
152,84,168,169,189,159,165
153,15,83,196,173,177,91
154,159,83,170,165,100,169
155,159,50,168,105,168,169
156,76,177,29,169,165,91
157,185,87,168,197,102,168
158,101,15,134,168,74,159
159,169,165,170,15,170,159
160,75,173,177,168,170,159
161,37,107,170,197,169,134
162,105,29,91,173,170,91
163,24,108,170,165,195,91
164,20,62,101,102,159,91
165,15,101,197,123,159,168
166,105,170,29,170,107,170
167,196,91,169,165,168,159
168,25,100,75,85,168,170
169,94,168,105,165,169,170
170,177,109,134,169,197,91
171,109,169,94,91,169,165
172,137,109,91,94,170,177
173,18,100,169,172,169,78
174,134,197,85,165,169,134
175,189,169,91,91,169,85
176,170,172,75,107,165,196
177,85,173,95,75,168,170
178,177,85,75,159,107,177
179,62,165,76,196,169,169
180,168,91,93,168,169,189
181,62,169,107,168,177,165
182,83,96,93,134,91,170
183,159,100,197,200,94,159
184,168,91,159,91,197,172
185,105,107,195,101,169,170
186,153,101,93,192,97,195
187,109,173,195,108,172,159
188,74,134,62,96,165,159
189,83,189,170,91,197,170
190,105,91,196,100,91,159
191,165,15,107,123,91,172
192,91,169,134,196,169,78
193,25,96,108,102,196,168
194,93,170,109,20,134,165
195,109,183,165,91,168,169
196,174,170,169,196,196,172
197,159,197,169,107,168,196
198,15,169,169,195,170,168
199,18,15,107,169,177,101
200,24,193,172,102,96,91
201,168,91,94,100,168,91
202,94,189,168,170,173,192
203,169,100,165,159,96,168
204,193,172,169,96,102,169
205,2,197,41,170,168,165
206,192,169,189,96,91,168
207,96,107,134,159,91,165
208,198,85,172,134,168,91
209,189,24,94,170,169,173
210,134,177,168,93,91,168
211,100,75,105,134,168,170
212,189,172,96,108,159,169
213,123,96,85,169,159,91
214,96,172,134,123,168,170
215,105,85,170,170,165,169
216,21,200,170,101,192,169
217,173,96,85,93,170,134
218,85,89,196,172,168,195
219,197,76,134,172,195,165
220,197,168,169,196,168,102
221,96,96,172,168,165,85
222,83,177,169,169,197,196
223,101,198,134,177,168,168
224,13,200,165,75,170,159
225,196,24,159,107,169,168
226,41,168,24,100,165,195
227,181,189,170,85,123,91
228,197,85,15,91,195,165
229,60,195,200,169,196,173
230,166,24,170,93,169,134
231,24,101,168,75,85,85
232,90,170,96,101,196,168
233,102,168,102,123,168,169
234,109,97,25,168,169,168
235,43,181,91,200,91,172
236,74,159,109,196,169,170
237,97,100,93,93,91,93
238,137,97,85,165,91,170
239,102,177,62,123,123,168
240,177,97,91,91,168,91
241,172,101,169,172,168,168
242,85,76,168,169,170,189
243,97,170,166,159,169,168
244,195,200,196,168,94,165
245,100,91,94,168,168,192
246,18,159,96,94,172,177
247,134,75,96,168,159,91
248,105,196,177,91,169,170
249,196,196,107,177,165,170
250,62,107,200,123,172,159
251,107,172,91,107,195,91
252,177,29,85,169,169,159
253,12,100,165,169,107,159
254,107,107,173,170,91,195
255,101,91,85,96,169,170
256,4,169,168,91,165,172
257,100,74,171,159,168,173
258,97,15,91,91,165,159
259,2,85,91,169,96,85
260,15,105,172,123,165,91
261,3,107,168,134,85,170
262,54,172,165,96,172,85
263,62,168,189,85,159,170
264,75,196,24,169,200,170
265,62,173,172,168,165,172
266,169,177,197,168,177,170
267,165,168,196,74,74,173
268,87,100,196,169,172,96
269,13,85,189,165,165,169
270,181,200,165,91,159,123
271,159,166,168,74,170,96
272,90,105,109,123,91,85
273,196,97,170,196,168,159
274,95,85,105,172,85,107
275,172,75,169,91,91,134
276,169,102,172,108,97,195
277,50,197,62,134,96,170
278,106,85,169,91,196,105
279,24,159,106,159,165,91
280,67,197,105,169,101,196
281,20,177,91,165,91,165
282,105,189,101,159,159,134
283,62,17,172,108,195,177
284,93,15,172,91,177,169
285,160,196,177,170,173,196
286,171,85,159,91,170,170
287,89,169,15,96,101,159
288,15,91,85,93,169,165
289,96,196,95,177,91,189
290,192,29,123,85,93,123
291,67,192,101,197,123,85
292,102,85,168,169,196,170
293,74,166,169,177,169,177
294,192,96,96,172,169,75
295,192,192,169,173,177,170
296,137,91,94,85,165,96
297,25,170,197,170,159,168
298,173,94,101,197,197,170
299,62,108,134,107,171,172
300,96,94,179,94,168,107
301,169,156,91,166,134,170
302,94,170,91,93,196,173
303,102,101,159,97,168,196
304,107,123,197,159,170,91
305,196,173,189,170,170,96
306,165,15,159,91,169,168
307,60,85,91,169,101,169
308,197,85,109,169,169,91
309,195,102,106,196,165,168
310,169,15,170,96,195,170
311,134,134,173,102,169,165
312,165,25,189,93,75,169
313,94,96,97,134,195,100
314,100,169,107,108,177,91
315,75,123,170,200,134,96
316,168,15,159,93,168,159
317,196,169,100,200,91,172
318,181,87,169,134,168,94
319,165,101,134,169,189,165
320,123,1,177,168,169,101
321,170,159,17,177,93,91
322,167,173,93,108,177,168
323,170,91,177,85,159,159
324,85,200,91,8,177,168
325,131,102,159,165,197,177
326,107,91,101,102,168,134
327,195,85,91,94,196,170
328,166,100,170,94,173,165
329,183,197,169,24,168,172
330,159,134,168,170,93,169
331,15,134,96,91,177,91
332,65,107,91,168,170,173
333,134,102,196,168,169,159
334,43,75,170,196,123,196
335,105,184,100,197,134,169
336,102,170,177,195,170,168
337,134,94,165,91,170,123
338,96,165,196,91,97,172
339,89,189,200,166,75,165
340,109,159,195,169,134,177
341,87,165,134,177,172,170
342,198,91,169,169,134,169
343,179,169,168,107,159,91
344,74,101,170,169,172,85
345,173,87,85,165,169,159
346,37,96,100,123,169,170
