,source_ids,1371,1345,423,646,1303,793,797,171,102,433,839,1079,1202,431,383,723,564,1312,314,412,1121,642,927,692,815,1011,699,516,88,128,758,142,207,961,855,586,1267,1363,1294,605,48,1314,728,1062,539,359,345,1151,543,61
9,20,7332512.447100236,5227226.575384791,3807343.171516716,418022.6642038529,6153675276.41053,6252398.03346826,11631146.970259318,231948040.9611871,18971133.394149464,3586964.291341872,109574573.68682991,106023331.65736942,1891387.5038019216,15084914.59825008,13229883.898731835,11130929.681403108,215498816.63728333,603554155.5300409,1231034.2942396356,15379701.551663356,502883237.96177197,1599570.5365118105,692132538.267942,31535584.08337921,6174305.169216382,118142399.11081381,377906488.53312993,4257615.709339815,78841310.2409681,10132249.019140586,1631359.0924577464,11739174.870092282,117540367.37065321,7648128.42215083,3238989.7196183046,14011118.687814338,150171164.37187448,12048308.738270829,1028051859.7488891,138269488.27054122,6369134.608495817,3340270052.6175,6795197.287569119,4815548.373709216,13795130.884684993,55069307.13118328,900445436.705426,69959607.41033491,5005333.795639394,10196894.80193782
10,903,2554117382.5365143,2563054428.020548,2273097344.431441,2402403901.1205726,1528398199.1736953,2523487176.709624,2640279559.24766,1333871915.7944062,1984939720.4653618,2222034812.63019,1518905296.3858728,1528963988.391529,2368812245.5384192,2691792674.6565056,2652459075.981862,2638514234.1595564,1318091363.2372441,1126049844.2350607,2444750249.2288346,2683818810.290509,859741907.8922957,2222935704.787369,1004428376.9337714,1874518187.066099,2517303552.4845176,1445455932.6252365,952541703.601127,2500237137.711026,1599700570.6873384,2611698676.991276,2466694063.035094,2666180510.6589694,1512756419.420714,2102491488.0089943,2395842868.8624573,2658241879.283938,1425551554.0754402,2606030267.3004756,1060080212.617434,1590739468.6835349,2191479032.652972,877152572.3650109,2625870169.6828184,2530191508.7864094,2650927955.1718564,1771834680.4283204,807495045.838105,1747534756.0228198,2492948038.061376,2641379274.755155
11,560,143496781.50428247,132186470.52915859,79003906.97576709,100896968.04501411,4748830543.01879,133397423.5517632,162614237.18558103,32266010.59583142,46090278.340927996,69618046.11467013,4560550.525847027,6717270.015522278,102595671.42065506,173998077.97593325,168124836.65149358,160215309.40227506,29584543.896597344,260698164.8126104,109650871.73414278,175587522.34264302,198258474.65875074,72466048.72552402,319449132.21869195,22020107.57589713,136234939.92174804,25064983.894115794,99660321.67788595,124469292.72627513,9818794.140633615,156512258.92688078,110575706.21930797,162847584.14607885,8481593.582584392,56888378.00816431,106163739.7327492,171555905.19457912,15339771.519877575,162842400.07308608,586788070.8841251,6084777.069526992,66648287.56249216,2335473549.0396657,140007046.30055165,130344475.98695852,170055782.0875798,9867538.855190137,590654490.2718459,3062327.503882317,134852475.4036722,157084954.22462544
12,114,616175.9780099022,1605894.9900744911,15779908.176181158,8262791.670730599,6649744126.325803,1460470.5161395778,38068.56524282856,336118788.26021934,48369424.133524194,20278540.399465475,179645800.91401604,176857826.860935,6862174.868831031,274836.78197090386,64997.63631201454,29026.757525806515,313944352.48268914,780794927.666312,6890999.702478458,302664.5747984631,658346481.0718359,20358349.431929983,880661269.7049128,73547651.51310854,1179043.635475808,180548030.6266263,509784019.8047144,2517586.1447924464,138065558.00118518,75082.69779799714,5261366.114878268,13300.471371034659,191098203.11686078,28298299.82907148,6625255.625317009,173382.6896361896,241277905.07874286,43587.38676480079,1255897327.4846282,218997915.10418004,22386440.666895803,3721272539.967591,835764.0577102096,1898653.170749256,126591.3827646798,113988846.1134163,1066496797.2242786,129134113.31756966,1945258.979260473,69093.32602138376
13,895,2518136802.4581437,2466755968.7075663,2209045205.4356637,2321775308.002279,1013165633.1040777,2477432839.6166697,2591241371.912798,1071310732.2394264,1995114964.4434183,2159631027.6491394,1425588760.3779914,1443093450.0549395,2345990219.2205143,2650735647.386924,2609128952.2239327,2599840727.8526883,1119587307.2510831,731555989.9307752,2380134655.328674,2654107694.20096,819627777.3351951,2193866911.6495337,662828965.9957131,1812940765.0886097,2482228753.804729,1494619696.229755,810757515.6792573,2448613213.5444775,1561694374.63127,2570205781.391379,2380360498.387839,2593594219.8882666,1415688577.0098615,2091079706.5514104,2347688905.762991,2630100959.5506177,1302065686.3679945,2609060479.6161103,674229918.7201428,1311234033.9143598,2135754295.4613583,155186291.9010605,2518627383.722824,2462863614.4511766,2643564411.7764697,1672543324.3146462,1201161610.864058,1578319343.5106275,2489437319.4017696,2572684153.033926
14,232,538623710.4305638,519294257.1493689,410413204.0484044,452070617.6256652,3437793515.3917217,526152543.628334,574712673.0049862,61140274.051879406,302463003.55422205,387075477.1878712,136908390.8145556,133216923.52472106,466222590.0737506,599176615.718392,584020174.7483377,569590723.7266213,64144613.11105905,65324987.18260422,458890797.88217515,600222399.9059228,9099786.437054113,380842207.1904743,81438518.03008936,243133178.6975267,528627090.3251637,159707117.8773493,30849801.370268818,503543930.4266448,165896381.63158676,561496387.4656938,470848238.2511466,577292502.3918527,126706867.12833975,353840243.8141683,463098113.5106206,587527130.8225915,76692099.35128884,580706634.8114004,220148395.98759568,117060386.35656486,384851579.1317177,1468327750.030742,536680805.88761896,511161497.84536725,589746186.650042,181145415.51572293,277295007.8739833,188146598.78434756,516108262.1308442,565540074.1688389
15,366,739211.9410972204,580714.093913218,8516910.740527604,2296953.099845178,6450478064.798602,1036270.4180417793,2153139.923030627,292981596.05704325,33092438.9396414,10879408.461208154,149537393.73771954,145811411.13544336,2516691.531199607,3697866.095593273,2739579.2129242904,1922121.4590166362,271803077.8514496,705598116.5829786,1415803.7469211484,3822136.2128008814,589483402.3653042,9850348.648294695,800810415.5103872,53730310.29452344,660406.8043307579,152848301.54123506,454873560.30105346,597330.237213558,111386815.22996992,1486292.767051341,1148444.291131833,2179653.1864266065,159449454.74189574,17618795.814797893,2538505.0236071567,3098933.01762642,201109900.7418937,2353167.474011857,1157944029.776284,185007406.16288212,13812572.839181406,3569562102.839794,776664.926452904,316826.70399839315,3069781.7093114555,87129052.78569497,988066190.1026286,103857407.30668245,286136.04441293055,1583603.8971597375
16,1074,5324012.144146831,3474506.5279761394,1402429.953571395,748848.1475833731,6167554233.130091,3854447.076970117,9302758.29250948,234836787.69201046,17320541.864070736,2469264.422655956,108393688.84804375,106467348.97151719,560419.5669713358,12527303.693953006,10709608.192849929,8777152.288000474,216064008.93152007,626132755.9992447,1516251.0836919434,12728689.126993578,515267914.28712595,3013759.9257567963,716127217.6980114,31130201.900475223,3945243.85874223,113250462.17234828,382728767.5785551,2197833.8822207465,77187172.6483599,7765710.7569980025,852704.7240887334,9369475.390110338,118318651.66095468,5585204.554556562,699929.107103674,11646445.085374262,157163133.59184593,9615445.174611237,1064460393.132902,139304920.5788978,3637508.00972468,3362799631.942107,4756423.3437809395,3015200.3623503465,11402975.49032351,58930771.90097826,913449347.5771134,70259116.97893545,3880806.5653578276,8124324.35558284
17,1254,597025161.1266451,571326985.2769436,455045443.0600381,503444217.7135855,3222288965.923526,576061937.2590389,633985319.6200724,49852287.45856985,361786803.1942579,431762276.3795993,148101087.1592477,159251797.86998993,510329616.51840895,659124739.6867085,644721154.6274432,630032853.7194674,68057233.04647888,75054564.04159324,526341331.26812655,659178585.8446418,80427704.650148,438353954.22865605,96086987.52433646,288113020.1116361,579836565.2924821,193014243.4341101,14404676.826273182,558273332.0223076,201696852.16811958,619611214.2930685,524981620.01922,635285110.3047676,146591029.148773,398871837.09850454,516059470.11845726,651594347.7952552,114658413.40610234,635563435.5942122,265479041.5859369,109639199.30590382,423230111.07427037,1290619560.6297317,588389968.9787252,570933562.238738,651415078.3891325,226026761.7446663,477064124.1297032,191769393.29870027,580462848.0491334,624525732.7225747
18,297,207516174.06544486,193520054.98669627,131486602.65813886,154246353.89943045,4458055677.428799,196483798.67955405,229444510.59886685,15920376.578325907,88955352.77135012,118148482.41363837,15940833.229880707,17150446.75671391,158070293.97241196,244486380.42472574,236567394.27688003,226943377.56747302,20048200.335888736,185489442.95338705,165520807.60546345,245313168.83589894,150453866.85189918,118178134.03228295,238646998.06528264,53255000.03642606,198706503.0076943,47382484.51596874,64438930.58615775,184762681.49939963,30527088.857785344,222710119.0450211,166090868.45299643,229810788.76099074,17325292.00936331,102369676.05800731,164390532.39436394,240559043.80417767,10914372.324394723,231389717.38192523,472520440.53017825,6713883.945298083,115217695.80805579,2108325200.4255705,203067514.5009692,192286074.480606,240018430.7215927,27542772.077807527,557263703.3954233,18894156.887593493,196655922.58881068,222960968.0163374
19,623,18692919.73912521,15014137.581967182,1240944.272940221,7160458.015596456,5864527032.945961,15486977.068868367,25195407.796522394,180215590.76727292,5812502.35490795,703779.5516423064,70845844.80749983,69275604.34296334,7146044.899636143,30378553.710382566,27731010.38139431,24683991.77355772,162380926.0844344,549742831.0234318,9142055.914997445,30858225.354040507,435538712.48705196,3582983.603413673,633466116.9920555,13173047.029649554,15693927.391488003,74748879.75983739,310380980.49850416,11943487.958165387,46173443.738231696,22735490.702116232,8743892.798222793,25698272.795717344,80095658.46410432,275051.11278914864,6198235.758743675,29190729.615032073,115380181.51725551,26159610.80012178,970819311.4863377,98472557.05420572,1077835.642397224,3150475163.47957,17296569.185599662,13966959.295176165,28613434.55292736,35892621.88664343,823486421.1643748,42701153.80406751,15823288.322404183,23610172.32994542
20,613,1619704.7821560726,705936.4455689902,4404532.615597677,1205663.6398422425,6334766591.076145,990430.3415091238,3951074.224188198,268118731.49816537,26465057.911711298,6750193.379075907,131266461.26368819,128749807.06755044,633886.6010686016,6186183.990658985,4911043.635471854,3692220.4777711565,247724362.66970816,676713064.9817381,1140068.2680023923,6340444.1212496525,562625431.123135,6874034.6838015085,769725694.2418847,44043407.66136264,901305.8623537306,135599183.72217065,424659348.0770594,231707.4146266834,96880945.5030353,3025676.344782521,247500.0014945469,4077461.202020511,141920606.9905457,11527304.388614692,760804.3657068637,5594432.507471215,184057807.07020834,4235031.642670911,1127232669.749355,164569266.65149823,8254743.023639961,3485229241.259581,1311409.9250097277,620665.20684194,5390414.0412647715,76003220.47903958,966892512.3562667,88532635.33248939,1171451.1649577494,3236706.5298453895
21,1057,580202.530028709,1588171.1072687127,15868309.372268505,8004600.264415767,6650025654.361014,1531899.7628878276,50468.298075668536,336232545.1068634,48208449.75500939,20276767.920588057,179779921.92176083,176893460.9777672,6824846.886614439,300868.03614818543,82149.6137272334,29867.9098777767,313616030.64587784,778246373.8581327,6521638.279180306,337725.7634781382,656546159.4973768,19947089.911292046,877706526.825171,73412891.91925599,1179632.0166564253,181185252.18786594,509612583.9209073,2511153.414095821,138050398.84589502,77648.30300088531,5121762.558654711,22047.110862656147,191484287.46980077,28354086.339485727,6630784.102126589,164194.59025139635,240412049.19179326,64081.29351696194,1251638314.0582774,218914755.40855065,22461151.359884262,3720058749.2653165,857266.88865794,1830560.1679435999,146101.4562096997,113303852.87282658,1062475039.2971553,129196573.77922805,1750226.125530637,59449.50688691461
22,1167,124360112.41314265,113930494.0109434,69406748.02252422,82987720.30745417,4919814631.46797,116757210.48280624,141502749.99664253,52668556.74513169,41149590.52486912,59271477.34827458,17255732.420257654,17910351.080646466,87011807.00288615,153383553.81527346,147001081.73090276,139754709.95877686,48848254.79939141,261214006.39062682,90314547.96058579,154180149.64248386,215210227.57900444,56219725.13817242,321958440.56193537,20378879.035956524,117876120.8888899,43506804.96795922,128371542.4955785,107962847.2409559,17384398.17977873,135983946.43824214,92913421.01060915,141972062.6603554,22131303.975202225,49816337.425529085,92409666.1934227,150126992.81453264,19771975.567706067,142861861.57631072,576380283.8101246,18912575.178690765,58549760.81197789,2428086272.2438107,121630919.00309005,112322895.17323537,149457746.3303143,4571230.366495367,603022442.4600996,8475828.05647108,114586806.28391035,136799666.5841125
23,768,124235677.97327493,112827767.3390492,61733785.50054922,85910161.31835079,4939475074.24985,112207989.55492221,138106122.0837415,66358789.52966076,22695784.87838969,54317074.886377364,13553269.142339397,11403063.79441889,89767769.4901246,149571707.9865523,142309593.44555217,136402517.9711417,53124052.38874286,346251795.6325231,89007932.5477251,152486120.7249736,216370806.11258245,62841881.67928269,407491068.7532638,12903499.597679067,115315056.0008269,6912729.342928788,141973737.24568704,104345287.02806008,2771079.2372609326,130530823.53612854,94435469.82346566,138626702.81264699,16810286.04297008,45361396.010962956,82131881.32495336,145895276.9707249,31395299.132399924,140679360.01233563,691909749.232126,34373682.6331988,56211098.59101621,2528995517.93335,120512281.49546412,108105088.18444903,145586265.91000766,13997351.634010078,541374641.5274957,19809788.384469576,113687385.61732239,133109535.02707864
24,876,83691369.62872286,74946699.68926759,38150125.884196624,51057548.3676565,5164626434.82524,76930382.88294941,97430383.77435827,75516572.03655526,19066707.002344906,31215803.89114318,18271532.987849846,19572173.175621834,53554035.22096648,107759883.29983088,102251556.58342059,96526000.38595816,66927654.40176635,337925525.1443289,57081645.96209817,108328353.0043605,268749169.4473382,30967829.029507197,404533858.75124955,6417104.105654175,77874588.80014586,36693015.80463958,166062923.03801417,69408476.54798344,12492591.990916714,92474173.77418305,58139279.58989389,98132980.95292367,25530900.138247143,23590058.9280366,56396230.857857585,105273250.25778082,35910571.662544884,98667384.70593987,689420622.0678546,27849767.211784743,30142567.434062347,2618288396.6097326,80750526.24155803,73756426.28600207,104126763.30784953,3177657.640025445,661284546.6094825,5408626.207958638,76420586.89019053,94036731.63134643
25,551,1395049.9803319334,853146.7982005456,7725099.012247272,1551359.914656721,6398365401.419857,1378105.585856765,3485809.9941937905,280911623.153299,31806412.5896429,9546647.361059953,142309947.63009882,139542818.09862134,1647501.326482362,5369845.510861567,4281227.563265689,3204882.95242796,261623615.14913708,681855637.5397099,1188580.3302419146,5463610.495867171,576758352.1696783,7777518.560316067,776222127.0907083,50289880.52559294,1219979.6024167046,148448638.27745226,441254171.71583825,1050924.7570625725,105825551.79032013,2784961.394025165,811918.5824875918,3544549.50049073,152962292.59401482,15745529.209091736,2789110.8680408658,4659526.168429218,192944655.48796055,3689558.696208624,1127927007.3105066,175603318.08059314,11886338.952664392,3520218420.3602777,1409877.6325092416,963925.9814567006,4689305.614710619,80415224.29012945,977326764.9513906,96689770.6706598,566972.7347648868,2748915.2877910356
26,160,81833332.7864425,72959515.27983865,34946695.41274525,52356042.776369676,5165918433.950794,73217412.0231301,94844449.57634374,75325066.12152423,19221531.93614107,29745932.503473956,15796430.287161695,16952208.27132729,51432131.64854144,104965833.07418239,99768259.30807973,93466670.81025779,66872031.110429965,367542328.9357929,58294882.52952648,105021181.92062518,285655387.17394304,34262012.80427622,437044654.7509841,6238201.082333835,75826098.1545079,29948133.23361652,168322481.1173542,67336547.03253742,11123840.091407947,90358248.73709351,57745938.58826093,95845843.52373828,22373622.188023865,20758284.060496435,53524373.672156565,102734770.42921877,44925132.0791343,96544108.98833488,737905752.5447661,26561872.113462843,26485092.901456777,2634208801.369122,78078639.37601455,72147633.37672022,101887223.4391999,9172720.120428737,694576238.8118787,3156592.8280466516,75961624.85281873,91820221.2284686
27,387,118942.20226204966,360889.10940294474,10197843.643321503,4798280.114711198,6522733174.927382,260110.73053665497,656453.6835762614,308116559.9648243,38642315.16273071,13942620.01297169,159305328.96097255,156925596.53491992,3513863.9003703985,1674386.3647739836,1034288.8158997837,540015.1806002902,286932413.4385951,741357556.14734,4031754.0270371614,1748709.8384984331,620879448.7962167,14490786.758368602,838804109.6285982,61054773.38615886,141420.077980682,160720862.89093646,475333716.81568843,664774.9830749036,120419027.0093152,309788.0531224142,2491593.6400224417,680767.7719868958,170472176.34489083,20643456.14777836,3345226.275033374,1409348.9570141558,218458238.52245167,749127.4455037832,1208006515.8077433,196553692.2845628,15715835.370821597,3627491914.1898856,86312.70368219934,473617.11443036393,1300609.2159817251,98530905.59258722,1028241930.7086058,112021784.6971593,844555.6704945455,409690.09441325377
28,950,200709.285787804,389249.05007834424,9745839.632588064,4718760.564663398,6509888269.45071,235911.4401893075,854244.3963382302,305602370.75390774,37906998.93469733,13401810.16515616,157464557.07304516,154882730.96833053,3352498.8442179244,1904791.067130963,1254654.8313796641,690633.3199653059,284848396.8085036,739250781.4500893,4034294.4694052017,1969353.313883466,618547856.0178857,14212920.954752352,836246500.9302566,59980844.96879075,167179.7687915051,158365933.4095684,472516396.6333365,623511.0836376362,118694456.46777476,444551.9339340212,2431681.0448410236,855791.8540098943,168539417.3503064,20031271.465890605,3093492.054352231,1636789.8160984486,216758216.9887797,938966.8468698307,1205593468.5245607,194820658.48891795,15160546.611335719,3619884081.8236747,130226.94497782941,442798.15659573086,1479555.3871477614,97553879.271435,1024593649.1069858,110604713.76930028,894271.4587015217,573408.5368015983
29,406,87063.90583995797,641420.4312704841,12667627.639878795,5757160.68283473,6576233916.557467,627625.1788254178,250045.5880878982,319557654.04670376,43110386.30433337,16529142.526914174,168098332.75422603,165432163.651792,4594939.156668554,957184.5548156832,506399.0130358371,172754.2224064011,298096191.67939806,753118712.481608,4744336.829771794,1009297.4777701284,635664375.066817,16269606.918720694,851285610.5991523,66233737.4129298,410263.21838219516,170379325.4575715,489389565.8628094,1334927.7331042255,128216379.76149553,97467.8483374931,3297659.6494594724,255843.22270318275,179496698.19179437,23836344.69396359,4724758.77373593,705186.2272652322,227336678.78189966,309714.88062820915,1221344180.5830731,205578116.9309824,18440229.207736555,3663764898.792635,231273.24207738836,940989.6609536863,664737.2967797105,103939484.2257213,1043095258.2744162,118951062.77440786,917616.6848133347,99137.58965252848
30,748,1475843.011986341,2877989.004681873,19701278.005685903,10919195.463081187,6725492808.252219,2676921.183740098,222447.5946828242,353023549.1166327,55241026.412791446,24725376.394480094,192290147.04365134,189397334.30489677,9316363.752459658,6559.477518598206,58691.99913358359,297148.20995855256,330351991.7501019,804512066.5783257,9273551.046480516,9016.831305948852,682011999.825757,24467869.2083701,905886703.1048769,81813667.40809949,2357788.560119989,193507660.42145163,530505309.5274752,4191394.3478010367,149451634.46814245,537014.9325835325,7472844.123855347,205251.60943746768,204047255.82971078,33436091.458853837,9269089.727652192,37400.71738432697,255636109.80962938,174969.85607610992,1284901358.5717204,232312662.06198257,26866367.29129632,3776092381.989066,1833005.8235310374,3386392.4144015163,19986.455045338957,123928011.16363642,1094353662.492814,139453013.55313078,3278857.205724867,443795.790755623
31,834,237164.80047627402,105387.1565057615,8025062.4017505525,3281061.4253217583,6461530120.805771,115010.55725420221,1358379.3915104696,294934325.1301558,34477980.899268344,11278515.986628506,149952373.76339266,147774685.63263664,2199392.250815481,2756026.6484721205,1927251.252566033,1203521.383792201,274233136.9165532,720122758.1462524,2821047.283629077,2871036.25381406,602345858.3699404,11672269.48496928,816034924.2123853,55212992.102042526,31900.215497442026,152527450.30250815,458667585.7109107,208283.16721655932,112538517.59559931,832930.6249504952,1401300.5603365921,1413486.559554364,161005137.60294053,17351141.005510118,2172846.712353524,2380784.31613892,207218726.20638978,1499353.7916737664,1181619090.2618332,185934106.36378008,12882412.317228809,3581094426.2030325,112929.27958147418,176523.68982459893,2266227.939808756,90892608.94484597,1008111303.383391,104159958.20621492,582910.8107511094,967912.5916888032
32,766,137617967.48790666,126694478.954161,78059147.1649841,95647096.65425713,4812443282.670553,128465580.23383538,155831497.57903525,39641036.41703689,48647744.63316258,67961768.16093187,11404815.630784476,14562511.869862912,97864578.15513648,167866097.85593846,161550527.48739183,153955160.69136626,40661988.599666886,262077635.31672242,105421701.24950203,168756066.93741316,216173628.6355129,68339713.31787172,322455182.84870726,24523786.905898962,130720420.70486575,36499624.11126599,110643386.21016914,120411439.80760409,15960864.323169345,150132628.9913494,105204597.17312053,156422300.57047948,15676944.925893925,56143541.82644407,103440617.5630308,165090021.16589683,19715262.618573315,157061096.5710803,587794146.9405525,11138088.167227935,64755926.0787934,2360833340.4316044,134328091.61828917,125902605.20037375,164414491.38062716,10652059.02084171,618604912.2326635,5046348.193030562,129156635.53657228,151231888.5669128
