id_video,conf5,conf10,conf15,conf20,conf25,conf30
118,172,20,9,29,123,3
119,1,100,8,62,165,96
120,12,62,20,8,89,123
121,1,168,2,8,2,31
122,1,52,16,2,123,119
123,4,21,181,91,29,102
124,119,9,8,166,89,3
125,1,123,123,89,168,123
126,8,8,1,123,62,94
127,34,169,123,46,104,104
128,32,123,123,3,170,183
129,1,78,3,172,123,137
130,1,1,165,20,91,123
131,1,5,4,57,8,54
132,177,123,123,169,123,165
133,1,3,79,3,3,2
134,113,2,2,3,70,2
135,3,62,93,101,62,100
136,15,82,15,75,20,196
137,4,26,2,26,172,26
138,104,4,1,5,32,4
139,46,68,46,43,4,4
140,0,8,46,4,32,54
141,29,89,2,2,10,42
142,1,21,1,5,5,32
143,8,0,153,170,89,89
144,3,20,130,100,62,15
145,179,165,165,123,123,123
146,1,3,91,15,21,123
147,1,62,84,85,100,50
148,100,1,91,100,91,91
149,23,1,123,1,123,192
150,67,13,50,67,100,101
151,6,6,2,2,2,10
152,2,8,1,123,89,170
153,2,12,5,4,4,5
154,1,21,169,168,26,26
155,2,34,161,4,32,130
156,1,13,1,177,2,29
157,23,2,2,2,2,2
158,62,1,177,20,177,134
159,1,89,143,137,49,134
160,1,80,6,123,2,3
161,24,172,62,170,8,168
162,6,30,1,20,1,17
163,105,1,57,32,36,104
164,2,2,8,2,173,26
165,29,123,83,177,21,168
166,8,2,164,134,113,2
167,11,46,26,12,161,60
168,1,20,75,67,100,134
169,4,1,16,2,3,10
170,62,38,91,67,8,100
171,29,134,173,134,15,172
172,4,58,54,68,60,111
173,2,1,134,2,75,2
174,41,4,159,4,32,32
175,83,2,2,2,2,47
176,10,62,2,2,16,39
177,5,46,4,4,130,32
178,3,62,8,15,46,46
179,4,20,62,62,100,192
180,1,62,1,100,85,91
181,5,4,100,5,60,4
182,5,29,67,67,62,91
183,14,57,74,12,37,123
184,2,54,169,171,12,32
185,100,119,91,104,200,26
186,2,74,62,2,85,123
187,8,3,4,5,4,27
188,54,8,3,15,169,107
189,3,42,3,47,2,10
190,1,15,177,1,32,32
191,0,32,123,32,104,131
192,7,1,2,2,3,2
193,136,1,38,12,160,68
194,1,60,60,123,123,32
195,12,101,91,123,102,105
196,3,1,17,189,123,75
197,1,4,172,62,123,89
198,5,7,83,4,68,4
199,4,38,4,38,32,68
200,6,67,104,4,84,68
201,1,93,68,4,5,4
202,0,132,32,32,32,129
203,4,62,62,74,96,1
204,12,8,49,123,2,165
205,1,32,4,32,170,123
206,4,62,15,189,100,75
207,1,54,4,4,104,123
208,41,91,96,1,91,91
209,12,38,38,12,38,85
210,0,14,38,195,38,38
211,20,12,27,123,26,170
212,41,4,123,160,26,168
213,2,104,4,8,104,32
214,177,4,4,130,104,104
215,2,20,130,25,21,169
216,32,12,32,4,5,32
217,12,38,1,183,169,123
218,4,4,4,130,4,4
219,1,67,32,12,161,4
220,4,11,5,26,104,46
221,4,32,26,32,5,4
222,67,32,5,4,46,176
223,1,3,4,32,168,32
224,4,1,1,123,20,123
225,60,82,26,2,32,123
226,2,83,1,8,172,123
227,0,4,4,32,4,32
228,2,131,62,12,2,42
229,1,32,2,26,123,26
230,8,12,3,16,10,2
231,11,119,26,159,26,132
232,20,123,177,119,165,179
233,1,163,32,123,60,104
234,9,32,4,160,32,4
235,1,62,85,63,41,62
236,38,8,32,159,8,8
237,1,123,50,32,12,130
238,1,32,172,32,4,32
239,1,20,62,91,15,169
240,4,105,62,62,91,171
241,2,85,38,8,46,38
242,4,9,4,4,89,32
243,32,4,68,4,46,111
244,4,40,4,4,104,104
245,1,9,4,8,8,159
246,111,8,25,5,4,4
247,130,4,172,190,130,171
248,177,161,9,5,81,4
249,88,5,100,38,12,28
250,32,4,5,11,36,32
251,4,4,32,46,58,40
252,1,4,59,32,60,168
253,21,8,32,123,2,168
254,107,94,168,85,85,168
255,6,15,193,20,15,2
256,20,80,123,165,2,165
257,54,3,12,25,12,12
258,80,25,169,165,20,62
259,1,41,1,123,89,123
260,1,91,62,20,62,168
261,0,4,56,68,46,161
262,2,8,3,164,2,2
263,32,34,46,32,12,60
264,4,12,111,8,130,32
265,2,32,12,36,26,130
266,8,177,4,36,4,4
267,63,4,101,163,4,28
268,1,25,134,172,100,91
269,1,42,25,60,100,100
270,78,0,32,5,60,171
271,1,164,2,39,10,92
272,2,2,2,42,74,2
273,13,123,4,8,163,159
274,77,56,4,32,32,4
275,91,14,38,4,176,4
276,0,3,3,2,2,42
277,6,196,2,2,91,3
278,2,164,42,2,42,94
279,80,65,2,154,8,196
280,4,104,160,35,5,4
281,20,80,6,123,162,137
282,12,3,131,104,3,2
283,0,1,89,41,91,104
284,1,3,3,165,177,169
285,20,25,2,26,26,159
286,4,123,12,4,4,171
287,1,4,34,4,48,38
288,2,8,108,159,2,173
289,0,1,194,5,130,46
290,1,43,2,39,2,10
291,4,169,1,20,169,169
292,4,3,2,15,42,168
293,0,5,38,4,38,68
294,4,25,4,59,4,38
295,3,3,123,85,2,177
296,6,10,9,10,10,10
297,105,2,62,2,43,85
298,55,2,62,91,42,91
299,83,42,2,195,3,3
300,26,15,54,32,38,100
301,15,5,38,40,38,40
302,1,159,123,29,123,123
303,1,4,12,32,26,130
304,79,1,193,39,164,3
305,13,62,123,4,60,123
306,123,1,13,65,123,177
307,41,1,3,2,2,2
308,32,68,26,46,4,81
309,1,1,46,165,46,190
310,23,3,39,23,2,42
311,37,8,168,100,123,123
312,1,41,26,46,91,74
313,1,123,1,29,134,8
314,62,32,104,104,104,32
315,2,2,153,104,2,177
316,1,100,20,134,67,172
317,42,1,2,10,2,86
318,189,0,38,38,46,38
319,4,170,17,26,168,62
320,4,3,2,177,2,177
321,1,42,85,93,42,23
322,38,11,134,2,3,92
323,46,34,132,32,171,12
324,2,8,8,26,8,67
325,32,2,10,16,2,16
326,2,8,17,47,2,10
327,1,26,84,16,2,3
328,1,111,2,89,50,123
329,1,2,123,62,91,62
330,37,8,15,46,46,38
331,8,46,20,46,8,165
332,111,130,12,34,190,38
333,91,1,1,67,172,169
334,4,130,46,32,91,67
335,0,160,12,161,32,4
336,4,169,85,91,169,20
337,3,41,25,123,2,196
338,1,54,4,4,104,5
339,0,4,35,12,32,4
340,4,12,60,32,61,68
341,4,12,32,32,111,104
342,4,65,8,4,4,5
343,62,134,62,62,85,62
344,4,1,2,165,165,165
345,1,41,4,170,169,169
346,1,8,11,2,2,2
