id_video,conf5,conf10,conf15,conf20,conf25,conf30
112,2,65,85,168,166,91
113,91,1,20,123,123,91
114,32,134,2,169,89,170
115,1,2,10,10,10,3
116,4,32,5,32,123,171
117,12,6,2,2,3,42
118,20,89,4,8,123,123
119,41,72,74,41,8,170
120,8,1,2,3,123,123
121,173,26,2,123,2,2
122,1,169,2,2,23,123
123,4,100,168,91,62,85
124,12,89,164,177,41,165
125,3,166,89,85,89,123
126,32,41,3,74,91,74
127,63,177,68,104,169,123
128,2,123,123,8,123,170
129,51,1,164,134,2,123
130,41,62,140,123,100,29
131,5,59,5,57,12,165
132,2,8,2,123,123,123
133,0,2,26,28,23,2
134,2,32,27,21,2,175
135,4,100,64,41,100,109
136,25,62,123,29,165,1
137,100,3,35,46,26,26
138,11,8,34,171,130,4
139,2,85,45,4,42,42
140,12,32,4,14,57,4
141,1,2,2,137,2,2
142,4,8,32,104,104,21
143,1,123,89,123,21,89
144,62,123,12,85,85,25
145,17,123,4,12,123,166
146,6,12,21,166,168,123
147,1,108,109,89,62,100
148,2,178,21,100,20,21
149,4,2,8,170,3,92
150,64,8,62,15,85,100
151,8,39,2,42,2,2
152,41,123,145,123,165,159
153,111,4,5,130,4,160
154,1,2,2,26,26,123
155,1,132,176,4,60,60
156,2,1,1,89,123,159
157,6,2,3,2,2,2
158,1,12,8,8,8,89
159,17,177,17,123,91,169
160,1,1,2,1,123,168
161,83,1,25,8,62,169
162,4,8,20,20,76,1
163,1,5,4,54,57,59
164,2,2,2,2,171,165
165,3,1,91,123,123,123
166,1,3,169,113,51,3
167,1,34,32,190,100,26
168,67,3,1,173,176,123
169,1,25,2,16,43,42
170,4,1,97,4,97,93
171,29,46,123,172,91,50
172,4,111,4,5,111,111
173,2,3,2,2,2,70
174,41,21,25,60,32,32
175,2,13,42,3,16,16
176,32,2,3,39,164,164
177,41,1,12,32,32,8
178,41,63,62,46,17,85
179,1,41,46,15,17,123
180,22,4,62,100,25,67
181,1,4,4,4,4,104
182,1,15,20,96,85,67
183,63,1,62,177,101,91
184,1,5,123,32,26,123
185,100,83,26,91,65,104
186,97,2,2,91,123,2
187,3,34,130,11,4,4
188,62,1,62,65,75,189
189,0,38,42,2,10,2
190,1,32,34,83,8,60
191,4,32,143,4,32,123
192,6,1,2,2,2,2
193,1,8,56,4,4,130
194,3,8,8,59,8,123
195,4,1,17,102,29,62
196,1,17,91,1,1,85
197,123,195,14,29,89,177
198,1,1,1,4,46,104
199,5,11,4,85,5,176
200,14,41,4,62,81,65
201,60,4,32,4,4,60
202,5,4,12,163,59,12
203,1,85,2,47,97,74
204,30,2,85,1,2,123
205,98,32,4,12,4,130
206,12,93,85,91,74,85
207,25,1,18,123,160,5
208,41,17,1,165,62,50
209,32,123,100,8,104,46
210,38,12,38,111,40,176
211,83,26,165,32,32,169
212,12,26,8,32,26,168
213,56,8,5,32,104,104
214,7,32,4,57,54,32
215,0,2,91,137,20,137
216,32,4,4,4,5,171
217,34,57,32,104,34,104
218,171,1,34,32,161,130
219,4,4,4,4,12,160
220,6,26,4,4,38,32
221,0,1,4,130,32,54
222,5,1,104,187,4,60
223,6,4,32,60,177,32
224,97,1,165,165,123,169
225,13,2,123,134,183,32
226,1,1,84,177,67,8
227,0,123,12,4,5,4
228,8,29,2,165,123,2
229,8,10,32,15,165,119
230,4,1,2,3,164,2
231,4,132,32,123,26,27
232,2,80,59,169,184,170
233,0,32,8,123,59,32
234,3,32,32,5,32,12
235,4,5,14,63,100,100
236,2,15,187,177,8,137
237,182,4,12,12,32,32
238,4,4,32,4,104,5
239,6,1,8,168,123,196
240,2,12,190,60,62,15
241,15,8,32,38,15,38
242,62,89,123,8,4,159
243,1,4,32,104,4,32
244,41,5,132,129,32,68
245,42,8,15,74,165,123
246,179,46,32,4,68,104
247,1,1,4,161,32,60
248,68,34,4,5,4,171
249,4,4,4,11,28,104
250,0,11,4,38,11,46
251,30,34,104,131,4,46
252,11,179,15,17,32,4
253,12,200,2,2,20,123
254,12,42,91,91,123,91
255,1,42,15,26,164,123
256,1,2,85,3,181,89
257,1,38,68,60,60,12
258,6,25,100,166,84,123
259,49,8,91,172,165,165
260,1,42,15,137,169,137
261,48,46,38,4,4,4
262,76,14,123,2,3,2
263,4,111,32,4,68,104
264,3,1,37,8,12,130
265,7,5,32,32,20,123
266,12,35,32,4,4,130
267,5,5,4,4,12,32
268,1,46,32,60,20,165
269,64,177,46,32,85,46
270,0,12,12,60,60,58
271,67,2,2,3,16,2
272,1,10,3,169,2,2
273,62,172,9,123,123,123
274,84,5,171,46,5,161
275,4,68,161,59,4,4
276,3,3,42,2,3,86
277,4,2,26,2,2,119
278,1,62,42,2,83,42
279,62,89,65,65,123,134
280,171,16,32,4,12,104
281,1,142,138,84,84,84
282,2,2,2,94,25,28
283,132,4,104,74,85,100
284,12,179,1,1,158,169
285,2,2,43,104,2,177
286,4,32,4,57,160,160
287,85,4,48,12,190,46
288,1,10,2,26,2,123
289,1,4,4,4,32,81
290,1,2,42,42,2,170
291,4,143,32,169,169,177
292,71,197,2,8,42,15
293,4,15,5,46,38,40
294,60,28,38,38,34,4
295,89,41,2,89,89,165
296,70,84,2,15,42,92
297,2,41,43,123,2,85
298,3,92,82,62,100,91
299,6,39,2,165,159,2
300,60,38,5,32,32,5
301,9,29,38,38,38,38
302,1,89,2,1,15,165
303,26,111,81,4,32,4
304,2,39,2,2,42,2
305,41,5,63,32,4,123
306,38,123,8,123,177,165
307,1,2,2,2,2,3
308,3,4,176,4,32,26
309,8,46,8,46,8,85
310,34,2,26,23,26,26
311,20,159,83,20,123,8
312,1,4,26,15,176,26
313,6,29,8,103,123,15
314,12,32,32,4,190,190
315,3,90,3,123,123,32
316,12,64,62,91,177,67
317,1,2,42,39,26,10
318,2,11,12,46,186,38
319,26,26,91,134,26,189
320,6,2,134,20,123,177
321,8,62,62,42,42,23
322,54,134,42,137,2,2
323,4,38,5,32,130,40
324,48,3,168,8,8,91
325,58,28,2,113,2,2
326,1,41,2,43,3,2
327,42,8,3,45,2,2
328,1,29,5,123,134,170
329,4,25,169,123,85,62
330,11,32,5,9,38,38
331,4,123,169,85,134,123
332,6,37,32,4,104,4
333,63,85,196,91,85,8
334,1,123,172,15,67,160
335,1,5,4,12,5,12
336,42,123,29,170,91,20
337,1,2,10,2,2,169
338,159,4,12,4,4,89
339,37,131,38,48,34,12
340,60,48,161,54,104,4
341,1,34,4,32,26,12
342,5,4,4,4,34,4
343,70,2,8,62,20,85
344,1,6,110,2,2,123
345,2,2,169,38,169,104
346,3,62,2,85,73,164
